ENSG00000000003	ENST00000373020.9#TSPAN6
ENSG00000008323	NM_001384599.1#PLEKHG6
ENSG00000008323	NM_018173.4#PLEKHG6
ENSG00000008323	XM_047429069.1#PLEKHG6
ENSG00000008324	ENST00000011691.6#SS18L2
ENSG00000008324	NM_016305.4#SS18L2
ENSG00000008382	ENST00000262966.12#MPND
ENSG00000008382	ENST00000359935.8#MPND
ENSG00000008382	ENST00000599840.6#MPND
ENSG00000008394	ENST00000396210.8#MGST1
ENSG00000008394	NM_001414355.1#MGST1
ENSG00000008394	NM_001414357.1#MGST1
ENSG00000008405	ENST00000008527.10#CRY1
ENSG00000008438	ENST00000008938.5#PGLYRP1
ENSG00000008441	ENST00000358552.8#NFIX
ENSG00000008441	ENST00000360105.8#NFIX
ENSG00000008441	ENST00000592199.6#NFIX
ENSG00000008441	ENST00000622520.2#NFIX
ENSG00000008441	NM_001271043.2#NFIX
ENSG00000008441	NM_001271044.3#NFIX
ENSG00000008441	NM_001365982.2#NFIX
ENSG00000008441	NM_001365983.2#NFIX
ENSG00000008441	NM_001365984.2#NFIX
ENSG00000008441	NM_001365985.2#NFIX
ENSG00000008441	NM_001378404.1#NFIX
ENSG00000008441	NM_002501.4#NFIX
ENSG00000008441	XM_047438864.1#NFIX
ENSG00000008441	XM_047438865.1#NFIX
ENSG00000008513	ENST00000521180.5#ST3GAL1
ENSG00000008513	ENST00000522652.6#ST3GAL1
ENSG00000008516	ENST00000336577.9#MMP25
ENSG00000008516	XM_024450390.2#MMP25
ENSG00000008517	ENST00000325568.9#IL32
ENSG00000008517	ENST00000396887.7#IL32
ENSG00000008517	ENST00000525643.7#IL32
ENSG00000008517	ENST00000548246.1#IL32
ENSG00000008517	ENST00000613483.4#IL32
ENSG00000008517	NM_001369595.3#IL32
ENSG00000008710	ENST00000262304.9#PKD1
ENSG00000008710	NM_000296.4#PKD1
ENSG00000008735	ENST00000329492.6#MAPK8IP2
ENSG00000008735	XM_011530679.3#MAPK8IP2
ENSG00000008838	ENST00000356271.7#MED24
ENSG00000008838	ENST00000394128.7#MED24
ENSG00000008838	NM_001330211.2#MED24
ENSG00000008853	ENST00000251822.7#RHOBTB2
ENSG00000008853	NM_001374791.1#RHOBTB2
ENSG00000008869	ENST00000233099.6#HEATR5B
ENSG00000008869	XM_006712034.3#HEATR5B
ENSG00000008869	XM_006712035.5#HEATR5B
ENSG00000008869	XM_017004378.2#HEATR5B
ENSG00000008869	XM_047444810.1#HEATR5B
ENSG00000008869	XM_047444811.1#HEATR5B
ENSG00000008869	XM_047444812.1#HEATR5B
ENSG00000008952	ENST00000337002.9#SEC62
ENSG00000008988	ENST00000009589.8#RPS20
ENSG00000009307	ENST00000358528.9#CSDE1
ENSG00000009307	ENST00000610726.5#CSDE1
ENSG00000009307	ENST00000686025.1#CSDE1
ENSG00000009307	ENST00000686667.1#CSDE1
ENSG00000009307	ENST00000686781.1#CSDE1
ENSG00000009307	ENST00000687759.1#CSDE1
ENSG00000009307	ENST00000692719.1#CSDE1
ENSG00000009335	ENST00000348165.10#UBE3C
ENSG00000009335	XM_005249564.5#UBE3C
ENSG00000009413	ENST00000368802.8#REV3L
ENSG00000009413	NM_002912.5#REV3L
ENSG00000009413	XM_011536030.4#REV3L
ENSG00000009413	XM_047419219.1#REV3L
ENSG00000009694	ENST00000422452.4#TENM1
ENSG00000009694	NM_001163279.1#TENM1
ENSG00000009694	XM_017029214.3#TENM1
ENSG00000009694	XM_047441760.1#TENM1
ENSG00000009709	ENST00000420770.7#PAX7
ENSG00000009724	ENST00000400897.8#MASP2
ENSG00000009724	ENST00000700091.1#MASP2
ENSG00000009724	NM_139208.3#MASP2
ENSG00000009765	ENST00000344419.8#IYD
ENSG00000009780	ENST00000373954.11#FAM76A
ENSG00000009780	NM_001143914.2#FAM76A
ENSG00000009780	NM_001143915.2#FAM76A
ENSG00000009790	ENST00000367025.8#TRAF3IP3
ENSG00000009830	ENST00000261534.9#POMT2
ENSG00000009830	ENST00000682467.1#POMT2
ENSG00000009830	XM_047431318.1#POMT2
ENSG00000009844	ENST00000367621.1#VTA1
ENSG00000009844	ENST00000367630.9#VTA1
ENSG00000009950	ENST00000313375.8#MLXIPL
ENSG00000009950	NM_032953.3#MLXIPL
ENSG00000009950	XM_011516277.2#MLXIPL
ENSG00000009950	XM_011516278.2#MLXIPL
ENSG00000009950	XM_047420433.1#MLXIPL
ENSG00000009950	XM_047420436.1#MLXIPL
ENSG00000009950	XM_047420437.1#MLXIPL
ENSG00000009954	ENST00000339594.9#BAZ1B
ENSG00000010017	ENST00000011619.6#RANBP9
ENSG00000010017	XM_011514205.3#RANBP9
ENSG00000010030	ENST00000340181.9#ETV7
ENSG00000010030	ENST00000373737.8#ETV7
ENSG00000010030	ENST00000373738.4#ETV7
ENSG00000010072	ENST00000295050.12#SPRTN
ENSG00000010072	NM_001010984.4#SPRTN
ENSG00000010072	XM_006711818.4#SPRTN
ENSG00000010165	ENST00000361735.4#METTL13
ENSG00000010165	NM_001007239.2#METTL13
ENSG00000010219	ENST00000543431.6#DYRK4
ENSG00000010219	NM_001371301.2#DYRK4
ENSG00000010244	ENST00000394670.9#ZNF207
ENSG00000010244	ENST00000577908.5#ZNF207
ENSG00000010244	NM_001032293.3#ZNF207
ENSG00000010244	NM_003457.4#ZNF207
ENSG00000010256	ENST00000203407.6#UQCRC1
ENSG00000010270	ENST00000009041.12#STARD3NL
ENSG00000010270	NM_001363343.2#STARD3NL
ENSG00000010278	ENST00000009180.10#CD9
ENSG00000010278	ENST00000382518.6#CD9
ENSG00000010278	NM_001413244.1#CD9
ENSG00000010278	NM_001413246.1#CD9
ENSG00000010278	NM_001413247.1#CD9
ENSG00000010282	ENST00000441594.6#HHATL
ENSG00000010282	XM_006713275.3#HHATL
ENSG00000010292	ENST00000315579.10#NCAPD2
ENSG00000010295	ENST00000619571.5#IFFO1
ENSG00000010295	NM_001330324.2#IFFO1
ENSG00000010295	NM_001330325.2#IFFO1
ENSG00000010295	NM_080730.5#IFFO1
ENSG00000010295	XM_006718975.5#IFFO1
ENSG00000010295	XM_006718976.5#IFFO1
ENSG00000010295	XM_047428692.1#IFFO1
ENSG00000010310	ENST00000590918.6#GIPR
ENSG00000010310	NM_001308418.2#GIPR
ENSG00000010310	XM_011526709.3#GIPR
ENSG00000010310	XM_011526713.3#GIPR
ENSG00000010318	ENST00000327906.8#PHF7
ENSG00000010319	ENST00000231721.7#SEMA3G
ENSG00000010322	ENST00000345716.9#NISCH
ENSG00000010322	ENST00000479054.5#NISCH
ENSG00000010322	NM_001276294.2#NISCH
ENSG00000010327	ENST00000321725.10#STAB1
ENSG00000010327	XM_005264973.4#STAB1
ENSG00000010327	XM_005264974.2#STAB1
ENSG00000010327	XM_047447774.1#STAB1
ENSG00000010327	XM_047447775.1#STAB1
ENSG00000010327	XM_047447776.1#STAB1
ENSG00000010361	ENST00000313777.9#FUZ
ENSG00000010361	NM_001171937.2#FUZ
ENSG00000010361	NM_001352262.2#FUZ
ENSG00000010361	XM_011527346.2#FUZ
ENSG00000010379	ENST00000343164.9#SLC6A13
ENSG00000010379	ENST00000445055.6#SLC6A13
ENSG00000010404	ENST00000340855.11#IDS
ENSG00000010438	ENST00000379405.4#PRSS3
ENSG00000010438	XM_047423602.1#PRSS3
ENSG00000010539	ENST00000396868.7#ZNF200
ENSG00000010539	ENST00000396871.8#ZNF200
ENSG00000010539	ENST00000414144.7#ZNF200
ENSG00000010610	ENST00000011653.9#CD4
ENSG00000010610	NM_001382707.1#CD4
ENSG00000010610	NM_001382714.1#CD4
ENSG00000010626	ENST00000007969.12#LRRC23
ENSG00000010626	ENST00000443597.7#LRRC23
ENSG00000010671	ENST00000308731.8#BTK
ENSG00000010671	ENST00000695615.1#BTK
ENSG00000010671	NM_001287345.2#BTK
ENSG00000010704	ENST00000357618.10#HFE
ENSG00000010704	NM_139004.3#HFE
ENSG00000010704	NM_139007.3#HFE
ENSG00000010704	NM_139008.3#HFE
ENSG00000010704	NM_139010.3#HFE
ENSG00000010803	ENST00000695335.1#SCMH1
ENSG00000010803	NM_001172222.3#SCMH1
ENSG00000010803	NM_001394301.1#SCMH1
ENSG00000010803	NM_001394307.1#SCMH1
ENSG00000010803	NM_012236.4#SCMH1
ENSG00000010803	XM_047449568.1#SCMH1
ENSG00000010803	XM_047449591.1#SCMH1
ENSG00000010810	ENST00000354650.7#FYN
ENSG00000010810	ENST00000368682.8#FYN
ENSG00000010810	XM_005266892.5#FYN
ENSG00000010818	ENST00000367603.8#HIVEP2
ENSG00000010818	XM_047418711.1#HIVEP2
ENSG00000010932	ENST00000367750.7#FMO1
ENSG00000010932	ENST00000617670.6#FMO1
ENSG00000011007	ENST00000613537.5#ELOA
ENSG00000011009	ENST00000374514.8#LYPLA2
ENSG00000011021	ENST00000346436.11#CLCN6
ENSG00000011028	ENST00000303375.10#MRC2
ENSG00000011083	ENST00000230671.7#SLC6A7
ENSG00000011105	ENST00000011898.10#TSPAN9
ENSG00000011105	ENST00000537971.5#TSPAN9
ENSG00000011105	XM_047428124.1#TSPAN9
ENSG00000011114	ENST00000334746.10#BTBD7
ENSG00000011114	NM_001289133.2#BTBD7
ENSG00000011132	ENST00000316757.4#APBA3
ENSG00000011143	ENST00000393119.7#MKS1
ENSG00000011143	ENST00000676787.1#MKS1
ENSG00000011198	ENST00000644371.2#ABHD5
ENSG00000011198	XM_047448243.1#ABHD5
ENSG00000011201	ENST00000262648.8#ANOS1
ENSG00000011243	ENST00000397410.10#AKAP8L
ENSG00000011243	ENST00000595465.6#AKAP8L
ENSG00000011258	ENST00000376381.3#MBTD1
ENSG00000011258	ENST00000586178.6#MBTD1
ENSG00000011258	XM_005257467.6#MBTD1
ENSG00000011258	XM_005257468.6#MBTD1
ENSG00000011258	XM_011524922.3#MBTD1
ENSG00000011258	XM_011524923.3#MBTD1
ENSG00000011258	XM_011524924.3#MBTD1
ENSG00000011258	XM_011524930.2#MBTD1
ENSG00000011258	XM_047436320.1#MBTD1
ENSG00000011258	XM_047436322.1#MBTD1
ENSG00000011258	XM_047436324.1#MBTD1
ENSG00000011260	ENST00000225298.12#UTP18
ENSG00000011275	ENST00000389902.8#RNF216
ENSG00000011275	ENST00000425013.6#RNF216
ENSG00000011295	ENST00000261647.10#TTC19
ENSG00000011295	XM_017024802.3#TTC19
ENSG00000011304	ENST00000349038.8#PTBP1
ENSG00000011304	ENST00000356948.11#PTBP1
ENSG00000011304	ENST00000394601.8#PTBP1
ENSG00000011304	ENST00000635647.1#PTBP1
ENSG00000011332	ENST00000355526.10#DPF1
ENSG00000011332	ENST00000686058.1#DPF1
ENSG00000011332	NM_001363579.1#DPF1
ENSG00000011332	NM_004647.4#DPF1
ENSG00000011332	XM_005259289.3#DPF1
ENSG00000011332	XM_005259292.6#DPF1
ENSG00000011332	XM_006723407.3#DPF1
ENSG00000011332	XM_006723408.4#DPF1
ENSG00000011332	XM_011527356.2#DPF1
ENSG00000011332	XM_011527358.3#DPF1
ENSG00000011332	XM_024451731.2#DPF1
ENSG00000011332	XM_047439490.1#DPF1
ENSG00000011332	XM_047439491.1#DPF1
ENSG00000011332	XM_047439492.1#DPF1
ENSG00000011332	XM_047439493.1#DPF1
ENSG00000011347	ENST00000539008.6#SYT7
ENSG00000011347	NM_001252065.2#SYT7
ENSG00000011347	NM_001300773.2#SYT7
ENSG00000011347	NM_001411007.1#SYT7
ENSG00000011347	NM_004200.4#SYT7
ENSG00000011347	XM_005274384.3#SYT7
ENSG00000011347	XM_005274385.5#SYT7
ENSG00000011376	ENST00000414984.5#LARS2
ENSG00000011376	ENST00000645846.2#LARS2
ENSG00000011376	ENST00000650792.2#LARS2
ENSG00000011405	ENST00000691414.1#PIK3C2A
ENSG00000011405	XM_047427127.1#PIK3C2A
ENSG00000011405	XM_047427128.1#PIK3C2A
ENSG00000011422	ENST00000221264.8#PLAUR
ENSG00000011422	ENST00000340093.8#PLAUR
ENSG00000011422	NM_001301037.2#PLAUR
ENSG00000011426	ENST00000265748.7#ANLN
ENSG00000011426	ENST00000396068.6#ANLN
ENSG00000011426	NM_001284302.3#ANLN
ENSG00000011426	XM_006715746.3#ANLN
ENSG00000011426	XM_006715747.5#ANLN
ENSG00000011426	XM_017012354.3#ANLN
ENSG00000011426	XM_017012355.3#ANLN
ENSG00000011426	XM_017012356.3#ANLN
ENSG00000011426	XM_047420504.1#ANLN
ENSG00000011451	ENST00000673675.1#WIZ
ENSG00000011451	ENST00000674001.1#WIZ
ENSG00000011451	ENST00000674089.4#WIZ
ENSG00000011451	XM_005260005.5#WIZ
ENSG00000011451	XM_005260006.5#WIZ
ENSG00000011451	XM_005260007.5#WIZ
ENSG00000011451	XM_005260008.4#WIZ
ENSG00000011451	XM_005260011.4#WIZ
ENSG00000011451	XM_047439178.1#WIZ
ENSG00000011454	ENST00000373647.9#RABGAP1
ENSG00000011454	XM_017014567.3#RABGAP1
ENSG00000011454	XM_024447474.2#RABGAP1
ENSG00000011454	XM_024447475.2#RABGAP1
ENSG00000011465	ENST00000052754.10#DCN
ENSG00000011465	ENST00000547568.6#DCN
ENSG00000011465	NM_133504.3#DCN
ENSG00000011478	ENST00000012049.10#QPCTL
ENSG00000011478	NM_001163377.2#QPCTL
ENSG00000011485	ENST00000012443.9#PPP5C
ENSG00000011485	NM_001204284.2#PPP5C
ENSG00000011523	ENST00000377990.7#CEP68
ENSG00000011523	ENST00000703983.1#CEP68
ENSG00000011523	ENST00000703985.1#CEP68
ENSG00000011523	ENST00000704486.1#CEP68
ENSG00000011523	NM_001319100.2#CEP68
ENSG00000011523	NM_001319101.2#CEP68
ENSG00000011566	ENST00000263881.8#MAP4K3
ENSG00000011566	NM_001270425.2#MAP4K3
ENSG00000011590	ENST00000392197.7#ZBTB32
ENSG00000011600	ENST00000262629.9#TYROBP
ENSG00000011600	ENST00000424586.7#TYROBP
ENSG00000011600	NM_198125.3#TYROBP
ENSG00000011638	ENST00000233047.9#LDAF1
ENSG00000011677	ENST00000370314.9#GABRA3
ENSG00000012048	ENST00000357654.9#BRCA1
ENSG00000012048	ENST00000494123.6#BRCA1
ENSG00000012048	NM_001407615.1#BRCA1
ENSG00000012048	NM_001407623.1#BRCA1
ENSG00000012048	NM_001407638.1#BRCA1
ENSG00000012048	NM_001407645.1#BRCA1
ENSG00000012048	NM_001407646.1#BRCA1
ENSG00000012048	NM_001407652.1#BRCA1
ENSG00000012048	NM_001407656.1#BRCA1
ENSG00000012048	NM_001407658.1#BRCA1
ENSG00000012048	NM_001407662.1#BRCA1
ENSG00000012061	ENST00000300853.8#ERCC1
ENSG00000012061	ENST00000423698.6#ERCC1
ENSG00000012061	NM_001369413.1#ERCC1
ENSG00000012061	NM_001369417.1#ERCC1
ENSG00000012124	ENST00000085219.10#CD22
ENSG00000012124	ENST00000341773.10#CD22
ENSG00000012124	NM_001185099.2#CD22
ENSG00000012171	ENST00000616701.5#SEMA3B
ENSG00000012171	NM_001005914.3#SEMA3B
ENSG00000012171	NM_004636.4#SEMA3B
ENSG00000012174	ENST00000379484.10#MBTPS2
ENSG00000012211	ENST00000599218.6#PRICKLE3
ENSG00000012211	NM_001307979.2#PRICKLE3
ENSG00000012223	ENST00000231751.9#LTF
ENSG00000012232	ENST00000220562.9#EXTL3
ENSG00000012232	ENST00000696180.1#EXTL3
ENSG00000012232	XM_024447096.2#EXTL3
ENSG00000012504	ENST00000392986.8#NR1H4
ENSG00000012504	ENST00000548884.5#NR1H4
ENSG00000012504	NM_001206977.2#NR1H4
ENSG00000012504	NM_001206978.2#NR1H4
ENSG00000012504	NM_001206992.2#NR1H4
ENSG00000012504	NM_001206993.2#NR1H4
ENSG00000012504	XM_011539041.3#NR1H4
ENSG00000012660	ENST00000304434.11#ELOVL5
ENSG00000012779	ENST00000374391.7#ALOX5
ENSG00000012779	ENST00000542434.5#ALOX5
ENSG00000012817	ENST00000317961.9#KDM5D
ENSG00000012817	NM_001146706.2#KDM5D
ENSG00000012817	XM_005262560.4#KDM5D
ENSG00000012817	XM_047442769.1#KDM5D
ENSG00000012822	ENST00000262059.8#CALCOCO1
ENSG00000012822	ENST00000548263.5#CALCOCO1
ENSG00000012822	ENST00000550804.6#CALCOCO1
ENSG00000012822	XM_011538601.2#CALCOCO1
ENSG00000012963	ENST00000013070.11#UBR7
ENSG00000012983	ENST00000013125.9#MAP4K5
ENSG00000012983	ENST00000682126.1#MAP4K5
ENSG00000012983	XM_047430897.1#MAP4K5
ENSG00000013016	ENST00000322054.10#EHD3
ENSG00000013275	ENST00000157812.7#PSMC4
ENSG00000013288	ENST00000285599.8#MAN2B2
ENSG00000013293	ENST00000231706.6#SLC7A14
ENSG00000013297	ENST00000064724.8#CLDN11
ENSG00000013306	ENST00000225308.12#SLC25A39
ENSG00000013306	ENST00000377095.10#SLC25A39
ENSG00000013364	ENST00000357402.10#MVP
ENSG00000013364	NM_001293205.1#MVP
ENSG00000013364	NM_017458.3#MVP
ENSG00000013374	ENST00000413040.7#NUB1
ENSG00000013374	ENST00000568733.6#NUB1
ENSG00000013374	NM_001385354.1#NUB1
ENSG00000013374	NM_001385361.1#NUB1
ENSG00000013374	XM_017012304.2#NUB1
ENSG00000013374	XM_017012308.2#NUB1
ENSG00000013375	ENST00000513973.6#PGM3
ENSG00000013375	ENST00000652222.2#PGM3
ENSG00000013375	ENST00000698612.1#PGM3
ENSG00000013375	XM_047418877.1#PGM3
ENSG00000013392	ENST00000369724.5#RWDD2A
ENSG00000013441	ENST00000321356.9#CLK1
ENSG00000013503	ENST00000228347.9#POLR3B
ENSG00000013523	ENST00000251089.8#ANGEL1
ENSG00000013523	ENST00000557497.2#ANGEL1
ENSG00000013561	ENST00000394520.7#RNF14
ENSG00000013561	NM_183398.3#RNF14
ENSG00000013561	XM_047417904.1#RNF14
ENSG00000013563	ENST00000369807.6#DNASE1L1
ENSG00000013563	NM_001009933.3#DNASE1L1
ENSG00000013573	ENST00000542838.6#DDX11
ENSG00000013573	NM_001413700.1#DDX11
ENSG00000013573	NM_004399.3#DDX11
ENSG00000013583	ENST00000014930.9#HEBP1
ENSG00000013583	ENST00000536942.1#HEBP1
ENSG00000013588	ENST00000014914.6#GPRC5A
ENSG00000013619	ENST00000370401.7#MAMLD1
ENSG00000013619	ENST00000432680.7#MAMLD1
ENSG00000013619	NM_001177466.3#MAMLD1
ENSG00000013619	NM_001400514.1#MAMLD1
ENSG00000013725	ENST00000313421.11#CD6
ENSG00000013725	NM_001254750.2#CD6
ENSG00000013725	NM_001254751.2#CD6
ENSG00000013725	XM_006718738.3#CD6
ENSG00000013725	XM_006718739.3#CD6
ENSG00000013725	XM_006718740.3#CD6
ENSG00000013725	XM_011545360.3#CD6
ENSG00000013725	XM_011545362.3#CD6
ENSG00000013725	XM_047427874.1#CD6
ENSG00000013725	XM_047427875.1#CD6
ENSG00000013725	XM_047427876.1#CD6
ENSG00000013725	XM_047427878.1#CD6
ENSG00000013725	XM_047427879.1#CD6
ENSG00000013725	XM_047427880.1#CD6
ENSG00000013810	ENST00000313288.9#TACC3
ENSG00000013810	ENST00000612220.5#TACC3
ENSG00000013810	ENST00000651472.1#TACC3
ENSG00000013810	ENST00000652770.1#TACC3
ENSG00000013810	XM_005247929.4#TACC3
ENSG00000013810	XM_005247930.4#TACC3
ENSG00000014123	ENST00000369278.5#UFL1
ENSG00000014138	ENST00000265465.8#POLA2
ENSG00000014138	XM_017017452.3#POLA2
ENSG00000014164	ENST00000262577.6#ZC3H3
ENSG00000014216	ENST00000279247.11#CAPN1
ENSG00000014216	ENST00000533820.5#CAPN1
ENSG00000014257	ENST00000336375.10#ACP3
ENSG00000014257	ENST00000351273.12#ACP3
ENSG00000014257	NM_001292037.2#ACP3
ENSG00000014257	XM_011512947.3#ACP3
ENSG00000014641	ENST00000233114.13#MDH1
ENSG00000014641	ENST00000409476.5#MDH1
ENSG00000014641	ENST00000544381.4#MDH1
ENSG00000014641	NM_001316374.2#MDH1
ENSG00000014824	ENST00000264451.12#SLC30A9
ENSG00000014914	ENST00000439741.4#MTMR11
ENSG00000014919	ENST00000016171.6#COX15
ENSG00000014919	NM_001372025.1#COX15
ENSG00000015133	ENST00000389857.11#CCDC88C
ENSG00000015153	ENST00000534854.7#YAF2
ENSG00000015153	NM_001190977.3#YAF2
ENSG00000015153	NM_001190979.3#YAF2
ENSG00000015171	ENST00000381604.9#ZMYND11
ENSG00000015171	ENST00000397955.7#ZMYND11
ENSG00000015171	ENST00000403354.5#ZMYND11
ENSG00000015171	NM_001202465.3#ZMYND11
ENSG00000015171	NM_001202466.3#ZMYND11
ENSG00000015171	NM_001370103.2#ZMYND11
ENSG00000015171	NM_001370113.2#ZMYND11
ENSG00000015171	NM_001370115.2#ZMYND11
ENSG00000015171	NM_001370117.2#ZMYND11
ENSG00000015171	NM_001370118.2#ZMYND11
ENSG00000015171	NM_001370119.2#ZMYND11
ENSG00000015171	NM_001370122.2#ZMYND11
ENSG00000015171	NM_006624.7#ZMYND11
ENSG00000015285	ENST00000376701.5#WAS
ENSG00000015285	ENST00000698625.1#WAS
ENSG00000015413	ENST00000690203.1#DPEP1
ENSG00000015413	NM_001128141.3#DPEP1
ENSG00000015475	ENST00000622694.5#BID
ENSG00000015475	NM_001244567.1#BID
ENSG00000015479	ENST00000394805.8#MATR3
ENSG00000015479	NM_001194956.2#MATR3
ENSG00000015479	NM_001400456.1#MATR3
ENSG00000015520	ENST00000381160.8#NPC1L1
ENSG00000015532	ENST00000017003.7#XYLT2
ENSG00000015568	ENST00000016946.8#RGPD5
ENSG00000015568	NM_032260.3#RGPD5
ENSG00000015568	XM_017005081.3#RGPD5
ENSG00000015592	ENST00000350889.9#STMN4
ENSG00000015592	NM_001283053.2#STMN4
ENSG00000015592	NM_001283054.2#STMN4
ENSG00000015592	NM_001283055.2#STMN4
ENSG00000015592	NM_001394383.1#STMN4
ENSG00000015592	NM_001394385.1#STMN4
ENSG00000015592	NM_001394386.1#STMN4
ENSG00000015592	NM_001394387.1#STMN4
ENSG00000015676	ENST00000355451.8#NUDCD3
ENSG00000016082	ENST00000230658.12#ISL1
ENSG00000016082	ENST00000511384.1#ISL1
ENSG00000016391	ENST00000315251.11#CHDH
ENSG00000016402	ENST00000316649.10#IL20RA
ENSG00000016402	XM_017010954.3#IL20RA
ENSG00000016490	ENST00000234701.7#CLCA1
ENSG00000016490	ENST00000394711.2#CLCA1
ENSG00000016602	ENST00000370563.3#CLCA4
ENSG00000016864	ENST00000266014.11#GLT8D1
ENSG00000017260	ENST00000505330.5#ATP2C1
ENSG00000017260	ENST00000508532.5#ATP2C1
ENSG00000017260	ENST00000510168.6#ATP2C1
ENSG00000017260	ENST00000533801.6#ATP2C1
ENSG00000017260	NM_001199184.3#ATP2C1
ENSG00000017260	NM_001378511.1#ATP2C1
ENSG00000017260	NM_001378513.1#ATP2C1
ENSG00000017260	XM_047447960.1#ATP2C1
ENSG00000017260	XM_047447962.1#ATP2C1
ENSG00000017260	XM_047447963.1#ATP2C1
ENSG00000017260	XM_047447966.1#ATP2C1
ENSG00000017427	ENST00000337514.11#IGF1
ENSG00000017427	NM_001111283.3#IGF1
ENSG00000017427	NM_001111284.2#IGF1
ENSG00000017427	NM_001414007.1#IGF1
ENSG00000017483	ENST00000620913.5#SLC38A5
ENSG00000017483	XM_017029960.2#SLC38A5
ENSG00000017797	ENST00000019317.8#RALBP1
ENSG00000017797	ENST00000383432.8#RALBP1
ENSG00000018189	ENST00000381006.8#RUFY3
ENSG00000018189	ENST00000417478.6#RUFY3
ENSG00000018189	NM_001291994.2#RUFY3
ENSG00000018189	NM_014961.5#RUFY3
ENSG00000018189	XM_005265656.4#RUFY3
ENSG00000018189	XM_011531750.3#RUFY3
ENSG00000018189	XM_011531755.4#RUFY3
ENSG00000018236	ENST00000551295.7#CNTN1
ENSG00000018236	NM_001256063.2#CNTN1
ENSG00000018236	NM_175038.2#CNTN1
ENSG00000018236	XM_011537926.4#CNTN1
ENSG00000018280	ENST00000233202.11#SLC11A1
ENSG00000018408	ENST00000360632.8#WWTR1
ENSG00000018408	XM_047447933.1#WWTR1
ENSG00000018510	ENST00000264167.11#AGPS
ENSG00000018510	XM_011512041.3#AGPS
ENSG00000018610	ENST00000644802.2#STEEP1
ENSG00000018610	NM_001170570.2#STEEP1
ENSG00000018625	ENST00000361216.8#ATP1A2
ENSG00000018699	ENST00000317907.9#TTC27
ENSG00000018699	XM_005264416.3#TTC27
ENSG00000018699	XM_011532958.3#TTC27
ENSG00000018699	XM_047444937.1#TTC27
ENSG00000018869	ENST00000586929.6#ZNF582
ENSG00000019102	ENST00000326621.10#VSIG2
ENSG00000019102	XM_047426685.1#VSIG2
ENSG00000019144	ENST00000600882.6#PHLDB1
ENSG00000019144	NM_001144759.3#PHLDB1
ENSG00000019144	NM_015157.4#PHLDB1
ENSG00000019144	XM_011542709.3#PHLDB1
ENSG00000019144	XM_047426637.1#PHLDB1
ENSG00000019144	XM_047426638.1#PHLDB1
ENSG00000019144	XM_047426641.1#PHLDB1
ENSG00000019169	ENST00000327097.5#MARCO
ENSG00000019169	XM_011512083.4#MARCO
ENSG00000019186	ENST00000216862.8#CYP24A1
ENSG00000019186	XM_017027692.3#CYP24A1
ENSG00000019186	XM_047439938.1#CYP24A1
ENSG00000019485	ENST00000683152.1#PRDM11
ENSG00000019485	XM_011520225.3#PRDM11
ENSG00000019485	XM_011520228.4#PRDM11
ENSG00000019505	ENST00000020926.8#SYT13
ENSG00000019549	ENST00000020945.4#SNAI2
ENSG00000019582	ENST00000009530.13#CD74
ENSG00000019582	NM_001364083.3#CD74
ENSG00000019582	NM_004355.4#CD74
ENSG00000019991	ENST00000222390.11#HGF
ENSG00000019991	ENST00000423064.7#HGF
ENSG00000019991	NM_001010932.3#HGF
ENSG00000019995	ENST00000359653.4#ZRANB1
ENSG00000019995	XM_006717907.3#ZRANB1
ENSG00000019995	XM_047425383.1#ZRANB1
ENSG00000020129	ENST00000356090.8#NCDN
ENSG00000020129	ENST00000373243.7#NCDN
ENSG00000020129	ENST00000373253.7#NCDN
ENSG00000020181	ENST00000315215.11#ADGRA2
ENSG00000020181	ENST00000412232.3#ADGRA2
ENSG00000020181	XM_011544483.3#ADGRA2
ENSG00000020256	ENST00000216923.5#ZFP64
ENSG00000020256	ENST00000371523.8#ZFP64
ENSG00000020256	NM_199426.2#ZFP64
ENSG00000020256	NM_199427.3#ZFP64
ENSG00000020256	XM_017027945.3#ZFP64
ENSG00000020256	XM_017027946.3#ZFP64
ENSG00000020426	ENST00000261245.9#MNAT1
ENSG00000020426	ENST00000557134.1#MNAT1
ENSG00000020426	NM_001177963.2#MNAT1
ENSG00000020577	ENST00000554335.6#SAMD4A
ENSG00000020577	XM_047431138.1#SAMD4A
ENSG00000020577	XM_047431144.1#SAMD4A
ENSG00000020633	ENST00000308873.11#RUNX3
ENSG00000020633	XM_011542351.2#RUNX3
ENSG00000020633	XM_047433131.1#RUNX3
ENSG00000020922	ENST00000323929.8#MRE11
ENSG00000020922	XM_006718842.4#MRE11
ENSG00000020922	XM_011542837.3#MRE11
ENSG00000020922	XM_047426967.1#MRE11
ENSG00000021300	ENST00000227214.10#PLEKHB1
ENSG00000021300	ENST00000354190.10#PLEKHB1
ENSG00000021300	ENST00000398492.8#PLEKHB1
ENSG00000021300	ENST00000398494.8#PLEKHB1
ENSG00000021355	ENST00000380739.6#SERPINB1
ENSG00000021355	XM_011514333.2#SERPINB1
ENSG00000021461	ENST00000354829.7#CYP3A43
ENSG00000021461	ENST00000415413.5#CYP3A43
ENSG00000021461	NM_022820.5#CYP3A43
ENSG00000021461	XM_017012545.2#CYP3A43
ENSG00000021488	ENST00000023064.9#SLC7A9
